index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
473683,481,3,07/08/2013,342,1,0,0,1,3367.162
630474,146,5,25/01/2013,678,1,1,0,0,7405.9106
520206,365,6,20/07/2013,564,1,0,0,0,4724.2446
169539,499,1,21/01/2013,663,1,1,0,0,7022.727
428713,546,4,25/04/2013,1636,1,1,0,0,14054.239
572159,893,4,14/11/2013,721,1,0,0,0,6314.9805
609173,457,5,20/06/2014,619,1,1,0,1,6987.3115
502034,534,5,17/07/2015,624,1,1,0,0,6477.0146
272226,875,6,06/07/2013,381,1,0,0,0,3596.0046
471203,754,6,27/09/2014,543,1,0,0,0,5317.811
220065,1031,6,19/01/2013,329,1,0,0,0,3000.1965
126265,960,7,05/10/2014,0,0,0,0,0,-108.9121
416059,1061,4,14/03/2013,421,1,0,0,0,4527.9062
175073,341,6,30/05/2015,732,1,0,0,0,6710.0146
604923,755,1,02/12/2013,1219,1,1,0,0,15037.224
27830,842,3,03/04/2013,1048,1,0,0,1,9561.018
98978,998,7,19/04/2015,0,0,0,0,0,187.05893
367545,969,5,04/10/2013,584,1,0,0,0,4172.306
624378,132,3,27/02/2013,366,1,0,0,0,3590.8357
584732,543,3,24/06/2015,196,1,0,0,0,1833.1622
40855,1082,6,30/11/2013,1277,1,0,0,0,8615.093
516026,147,6,05/01/2013,932,1,0,0,0,8145.824
43778,62,4,23/04/2015,710,1,0,0,0,6962.399
112613,289,2,24/03/2015,445,1,0,0,0,4633.114
461241,717,4,25/07/2013,419,1,0,0,1,4183.7485
614595,80,5,20/03/2015,606,1,1,0,0,6988.845
169410,680,2,09/06/2015,629,1,0,0,0,5084.218
615184,160,3,21/01/2015,436,1,0,0,0,5060.362
19436,234,5,04/07/2014,1042,1,1,0,0,9833.601
4977,484,4,07/03/2013,727,1,1,0,0,6994.1084
96218,864,1,02/12/2013,804,1,1,0,0,9525.841
427119,710,5,26/04/2013,337,1,1,0,0,3945.5813
241515,202,2,08/01/2013,421,1,1,0,1,4897.69
700781,1023,3,10/12/2014,630,1,0,0,0,5712.001
3209,334,1,05/08/2013,495,1,0,0,1,4204.087
140646,797,6,04/05/2013,396,1,0,0,0,3917.6091
219786,814,1,06/07/2015,697,1,0,0,0,6203.579
271769,857,6,07/06/2014,1026,1,0,0,0,8160.404
290624,838,1,01/09/2014,1082,1,1,0,0,10638.163
422520,566,1,21/10/2013,687,1,1,0,0,6239.683
26787,315,3,08/04/2015,426,1,0,0,1,4046.4072
293198,676,7,19/07/2015,2378,1,0,0,0,12689.9375
565226,384,3,21/08/2013,826,1,0,0,1,7325.7754
372628,576,7,03/02/2013,0,0,0,0,0,-23.379133
267979,229,1,15/12/2014,1107,1,1,0,0,13230.233
497830,816,2,23/07/2013,564,1,0,0,1,5029.459
466608,172,1,23/09/2013,919,1,1,0,0,8996.529
86459,410,5,08/03/2013,876,1,1,0,0,8998.791
54524,982,4,28/11/2013,432,1,0,0,0,4940.2173
615232,783,4,21/05/2015,748,1,1,0,0,6807.718
216910,758,5,27/09/2013,669,1,1,0,0,5607.3374
391007,614,4,05/09/2013,965,1,0,0,0,5926.17
269292,227,4,19/03/2015,571,1,1,0,0,6491.044
680453,501,4,02/07/2015,533,1,1,0,0,6202.245
413642,823,3,18/06/2014,603,1,1,0,0,6159.9727
470911,954,1,07/07/2014,903,1,0,0,1,6907.1724
279806,743,2,05/08/2014,464,1,1,0,1,5228.2056
503017,143,2,25/06/2013,454,1,0,0,0,4294.8115
279075,307,2,09/09/2014,311,1,0,0,0,2720.7341
180156,83,7,27/01/2013,0,0,0,0,0,84.44454
281044,645,6,16/02/2013,1443,1,0,0,0,10822.767
263392,1001,2,22/10/2013,645,1,1,0,1,6686.513
27765,130,6,13/06/2015,467,1,0,0,0,4553.077
669655,1078,1,30/12/2013,675,1,0,0,1,6293.37
426502,143,6,25/07/2015,480,1,0,0,0,4692.527
629982,653,2,28/04/2015,572,1,1,0,0,6339.6255
400326,600,2,06/08/2013,686,1,0,0,0,5426.282
74751,22,3,13/02/2013,380,1,0,0,1,3489.391
204300,273,6,28/06/2014,616,1,0,0,0,5824.4546
200999,380,2,20/01/2015,1103,1,0,0,0,9083.519
97523,737,4,26/02/2015,805,1,0,0,0,6792.247
185852,1079,2,31/03/2015,961,1,1,0,1,9412.174
451231,967,5,22/11/2013,947,1,1,0,0,8085.2593
475775,495,7,29/03/2015,0,0,0,0,0,262.88327
300245,373,6,01/03/2014,367,1,0,0,0,3897.003
212964,305,1,09/02/2015,508,1,0,0,0,4278.379
652535,157,1,26/05/2014,900,1,0,0,0,7967.0537
33763,962,1,25/02/2013,745,1,0,0,0,5367.9316
666432,1040,2,16/06/2015,951,1,1,0,0,8978.565
70255,22,7,14/06/2015,0,0,0,0,0,-3.148634
316119,912,6,02/03/2013,957,1,0,0,0,8302.005
453452,422,7,18/08/2013,0,0,0,0,0,-258.24966
297565,365,6,25/07/2015,580,1,0,0,0,4792.8066
389270,208,6,10/05/2014,507,1,0,0,0,4643.5825
294778,421,2,05/05/2015,914,1,1,0,0,7856.128
315703,186,4,14/03/2013,292,1,0,0,0,2955.6355
532732,340,3,27/08/2014,734,1,0,0,0,5943.7686
615650,987,6,15/11/2014,544,1,0,0,0,5012.7593
296675,394,5,28/03/2014,630,1,0,0,0,6122.1284
175722,834,6,18/07/2015,430,1,0,0,0,4045.1062
160801,1005,7,29/06/2014,0,0,0,0,0,-85.642166
596916,245,7,24/11/2013,0,0,0,0,0,3.6240115
692082,725,4,14/03/2013,599,1,0,0,0,5474.6387
523756,885,1,08/12/2014,866,1,0,0,0,7937.105
541830,766,7,13/01/2013,0,0,0,0,0,29.382324
661953,114,2,09/09/2014,509,1,0,0,0,4440.5723
437202,304,6,20/06/2015,716,1,0,0,0,6350.023
396029,794,1,04/08/2014,586,1,1,0,1,6216.9424
23477,519,6,21/09/2013,592,1,0,0,0,5650.227
489103,986,3,24/06/2015,590,1,0,0,0,4826.653
511475,223,2,05/05/2015,793,1,1,0,0,7544.7354
374176,993,3,24/04/2013,743,1,1,0,0,8081.4067
559781,680,7,08/06/2014,0,0,0,0,0,-323.21747
97262,315,2,14/10/2014,429,1,0,0,1,3963.1934
621567,974,5,23/05/2014,1696,1,1,0,0,12946.744
672575,366,3,23/10/2013,580,1,1,0,1,6515.859
56960,756,6,23/03/2013,2524,1,0,0,0,16085.807
375321,303,7,20/01/2013,0,0,0,0,0,-55.43459
334113,442,6,09/11/2013,530,1,0,0,0,4952.991
600576,589,7,01/02/2015,0,0,0,0,0,39.845825
620665,881,4,13/03/2014,525,1,0,0,0,4245.8765
300565,1040,5,05/09/2014,905,1,1,0,0,7746.2817
519133,331,2,19/02/2013,871,1,1,0,0,7759.1675
346774,726,4,08/08/2013,924,1,0,0,1,7915.1553
266947,1036,5,03/04/2015,0,0,1,b,1,135.40167
430241,88,1,01/06/2015,905,1,1,0,0,9782.284
686367,843,2,14/04/2015,1085,1,1,0,0,11064.95
293437,1004,4,25/07/2013,325,1,0,0,0,3334.6626
173454,423,3,27/02/2013,1568,1,0,0,0,8518.187
412014,1059,1,11/05/2015,1070,1,0,0,1,7574.6226
615796,909,1,14/10/2013,941,1,0,0,0,7081.179
85213,776,7,20/01/2013,0,0,0,0,0,-70.00183
232772,1079,4,08/08/2013,651,1,0,0,1,6186.6143
553689,386,7,07/04/2013,0,0,0,0,0,-45.058224
93686,950,4,08/05/2014,583,1,1,0,0,6284.8535
263616,1031,5,11/01/2013,479,1,1,0,0,5123.1157
359547,307,4,28/08/2014,328,1,0,0,1,3169.0293
507112,695,6,22/02/2014,262,1,0,0,0,2647.4868
315093,969,6,07/09/2013,404,1,0,0,0,3018.684
196938,31,2,02/07/2013,517,1,1,0,1,5570.694
628565,678,5,12/07/2013,727,1,0,0,0,6728.832
15771,862,3,15/05/2013,1155,1,1,0,0,9438.847
376414,279,2,20/05/2014,640,1,1,0,0,6982.6465
325025,619,1,06/04/2015,0,0,0,b,1,-138.1807
530924,107,1,14/07/2014,1050,1,1,0,0,10772.036
410670,445,1,11/02/2013,0,0,0,0,0,-191.55489
495123,234,2,17/12/2013,1548,1,1,0,0,17172.754
397067,295,3,30/10/2013,655,1,0,0,1,5239.348
590114,57,1,17/06/2013,1507,1,1,0,0,18909.707
459001,634,2,07/01/2014,757,1,1,0,0,7730.993
627982,309,5,15/02/2013,469,1,0,0,0,4740.33
684856,533,6,21/12/2013,887,1,0,0,0,8982.091
693828,751,2,21/10/2014,526,1,1,0,0,5941.978
3600,456,5,16/01/2015,914,1,1,0,0,7753.825
535421,591,4,23/04/2015,418,1,0,0,0,4080.5461
505907,728,2,25/03/2014,347,1,0,0,0,3583.4946
26611,1111,6,06/07/2013,295,1,0,0,0,3402.3523
143930,393,4,01/05/2014,0,0,1,a,0,-28.503876
528157,700,7,06/10/2013,0,0,0,0,0,-135.95706
442830,136,5,28/03/2014,393,1,0,0,0,4172.239
702656,118,7,10/11/2013,0,0,0,0,0,-25.137156
231089,1091,2,31/12/2013,388,1,0,0,1,3609.051
54360,448,1,11/08/2014,702,1,0,0,1,6287.823
168766,247,4,24/07/2014,582,1,0,0,0,5712.2666
142730,131,2,25/11/2014,550,1,1,0,0,6022.7993
299797,847,5,25/10/2013,906,1,1,0,1,7855.7437
528770,401,1,26/08/2013,855,1,1,0,0,9038.599
694657,560,5,08/11/2013,1648,1,1,0,0,13130.509
109905,281,1,01/04/2013,0,0,0,b,1,-45.0489
177767,176,2,19/05/2015,697,1,1,0,0,6713.162
193815,602,1,08/06/2015,636,1,0,0,0,6282.3755
686846,723,2,05/05/2015,640,1,1,0,0,7289.5723
527162,132,2,26/02/2013,376,1,0,0,0,3567.4814
659153,1018,1,13/07/2015,1609,1,1,0,0,15960.48
511972,14,5,10/01/2014,736,1,1,0,0,6859.8325
301223,888,6,23/08/2014,765,1,0,0,0,6740.022
505442,302,3,10/09/2014,300,1,0,0,0,2950.3816
498273,187,3,02/10/2013,786,1,0,0,0,6324.7793
329164,685,4,22/08/2013,657,1,0,0,1,6021.137
23894,150,3,19/06/2013,779,1,1,0,0,8440.501
107659,278,6,07/06/2014,651,1,0,0,0,6677.7485
406833,304,1,14/10/2013,997,1,0,0,1,6802.444
153930,71,3,17/07/2013,814,1,1,0,0,8473.564
544865,389,2,05/05/2015,1325,1,1,0,0,12319.777
172089,1012,5,09/01/2015,518,1,1,0,0,5539.005
373950,789,4,16/07/2015,490,1,1,0,0,4438.289
517254,182,6,25/01/2014,413,1,0,0,0,4227.265
520496,1003,5,15/02/2013,848,1,0,0,0,6371.9556
680058,966,1,30/12/2013,778,1,0,0,1,7515.3228
319286,20,4,01/08/2013,1066,1,1,0,1,9443.033
356991,685,2,07/04/2015,545,1,0,0,1,5422.0996
617580,1023,4,18/09/2014,532,1,1,0,0,5379.349
69492,371,5,05/06/2015,667,1,1,0,0,7777.091
26228,94,7,08/03/2015,0,0,0,0,0,70.46851
200646,435,2,20/01/2015,357,1,0,0,0,3194.016
599317,803,2,08/04/2014,435,1,0,0,0,4454.52
389467,723,2,04/02/2014,539,1,1,0,0,6319.0293
327896,427,7,29/03/2015,0,0,0,0,0,106.21824
407100,950,7,05/07/2015,0,0,0,0,0,111.569916
403568,184,5,05/09/2014,617,1,1,0,0,6108.8413
37729,694,3,17/04/2013,641,1,0,0,0,5748.0273
321101,19,2,26/11/2013,568,1,0,0,0,5203.009
331609,1104,2,23/06/2015,320,1,0,0,0,3515.2139
524237,659,3,27/02/2013,645,1,0,0,0,5432.471
544562,847,5,07/03/2014,1079,1,1,0,0,9280.141
466272,305,5,11/04/2014,479,1,0,0,0,4420.1924
5765,639,4,12/03/2015,390,1,0,0,0,3882.1255
327534,401,3,01/10/2014,813,1,1,0,0,7899.814
354954,461,6,17/01/2015,462,1,0,0,0,4634.5527
356303,834,1,13/10/2014,682,1,0,0,0,5312.702
620892,1000,3,16/01/2013,544,1,0,0,0,5036.7314
168384,648,2,12/11/2013,510,1,0,0,0,4480.56
40673,243,5,01/11/2013,0,0,0,a,0,47.005844
710605,178,5,04/01/2013,912,1,0,0,0,7570.775
37845,630,6,06/09/2014,330,1,0,0,0,2929.156
596979,359,1,29/06/2015,697,1,1,0,0,8352.806
303283,17,5,20/09/2013,721,1,0,0,0,5767.596
96613,115,3,20/05/2015,522,1,1,0,0,5576.189
617731,351,7,01/02/2015,0,0,0,0,0,206.20215
265737,501,4,20/03/2014,537,1,1,0,0,5963.663
470190,793,6,07/03/2015,439,1,0,0,0,3978.6064
241693,258,5,17/05/2013,591,1,1,0,0,6119.485
130815,16,2,02/07/2013,1032,1,1,0,0,9434.364
556531,550,2,12/02/2013,340,1,0,0,0,3463.7239
64316,987,6,23/11/2013,524,1,0,0,0,4665.29
214227,65,2,25/11/2014,501,1,1,0,0,6107.596
478624,410,7,23/11/2014,0,0,0,0,0,217.65057
571247,593,7,18/08/2013,0,0,0,0,0,-114.49161
388969,1045,2,08/04/2014,783,1,0,0,0,6811.5693
162055,285,7,13/10/2013,0,0,0,0,0,235.49881
280081,684,2,31/03/2015,729,1,1,0,1,8698.014
182802,156,4,12/03/2015,687,1,0,0,0,6688.6006
320447,348,2,06/01/2015,0,0,1,a,0,67.50155
709373,1063,7,01/02/2015,0,0,0,0,0,-80.95509
272256,398,5,03/07/2015,646,1,1,0,0,6114.84
226794,895,7,15/06/2014,0,0,0,0,0,-13.064843
668204,670,2,17/06/2014,801,1,1,0,1,9303.578
143832,1050,6,04/10/2014,647,1,0,0,0,5976.322
560044,84,6,14/02/2015,1368,1,0,0,0,12010.334
501503,567,4,17/10/2013,612,1,0,0,0,4197.2896
256774,114,6,25/07/2015,529,1,0,0,0,5153.1675
709123,713,3,13/08/2014,1278,1,0,0,1,9451.139
426352,723,6,16/11/2013,620,1,0,0,0,6543.4263
67786,1039,2,08/10/2013,1050,1,1,0,0,9417.369
114041,538,2,27/05/2014,586,1,0,0,0,5135.7476
375954,444,7,19/10/2014,0,0,0,0,0,-119.36931
639589,926,4,11/04/2013,523,1,1,0,0,5754.13
52905,78,4,03/04/2014,507,1,1,0,0,5140.3403
51654,965,3,17/09/2014,1030,1,1,0,0,9002.159
619779,524,4,22/01/2015,855,1,0,0,0,7620.63
710125,887,2,28/04/2015,630,1,1,0,0,6703.1333
267461,172,4,29/01/2015,873,1,1,0,0,7409.998
55232,681,6,30/03/2013,420,1,0,0,0,3742.2676
454334,146,6,17/01/2015,723,1,0,0,0,6951.615
181181,15,4,29/08/2013,793,1,1,0,0,7163.3774
416604,34,1,05/05/2014,1225,1,1,0,0,11310.614
616068,354,3,10/09/2014,566,1,0,0,0,5406.6826
297093,521,4,11/06/2015,359,1,0,0,0,3797.0378
418078,200,5,10/01/2014,1044,1,1,0,0,9146.476
148563,947,7,22/03/2015,0,0,0,0,0,-71.79838
265950,813,1,12/05/2014,695,1,0,0,0,4971.0415
191040,7,5,19/04/2013,893,1,0,0,0,7689.3906
600062,490,3,17/07/2013,1120,1,1,0,0,9698.866
64944,603,5,12/06/2015,876,1,0,0,0,7531.853
349531,133,1,13/01/2014,715,1,0,0,0,5876.407
357619,686,6,07/02/2015,319,1,0,0,0,2956.8325
432926,528,1,11/05/2015,882,1,0,0,0,7439.392
536054,925,5,13/03/2015,1113,1,0,0,0,6745.072
549846,956,2,16/04/2013,516,1,0,0,0,4049.9731
314298,302,6,03/08/2013,316,1,0,0,1,3123.8289
78770,242,7,22/06/2014,0,0,0,0,0,-11.356264
64240,29,5,23/08/2013,507,1,0,0,1,4571.537
405273,1072,7,07/12/2014,0,0,0,0,0,-125.911316
531006,854,1,04/05/2015,720,1,1,0,0,7521.197
424984,289,5,23/01/2015,459,1,0,0,0,4812.942
411972,1104,4,06/02/2014,444,1,1,0,0,5214.709
218865,944,3,29/07/2015,1348,1,1,0,1,9768.623
50084,866,6,19/07/2014,433,1,0,0,0,4768.7134
689359,360,3,10/09/2014,630,1,0,0,0,5649.194
347884,580,7,08/12/2013,0,0,0,0,0,-36.504414
701233,45,2,26/11/2013,310,1,0,0,0,3478.2593
581900,584,5,06/09/2013,375,1,0,0,0,3621.9797
179718,247,4,02/05/2013,845,1,1,0,0,8291.729
427689,937,2,14/07/2015,650,1,1,0,0,7708.4756
202060,860,1,11/02/2013,575,1,0,0,0,4450.443
143634,487,4,27/06/2013,601,1,0,0,1,5207.6626
74072,169,1,07/07/2014,710,1,0,0,1,6480.6284
47365,800,7,08/09/2013,0,0,0,0,0,-42.726913
115118,681,6,25/10/2014,308,1,0,0,0,2568.86
533667,86,2,28/05/2013,743,1,1,0,0,6331.118
616379,922,3,26/11/2014,753,1,1,0,0,7148.67
544223,337,5,15/08/2014,336,1,0,0,1,3732.483
662241,816,7,18/05/2014,0,0,0,0,0,-55.391853
322581,1106,5,28/11/2014,692,1,1,0,0,6676.602
588549,1065,6,20/04/2013,257,1,0,0,0,1970.0092
324417,565,1,09/12/2013,847,1,0,0,0,7066.434
46474,1100,5,26/04/2013,785,1,1,0,0,6420.4644
320735,433,3,28/05/2014,684,1,0,0,0,6590.1533
434960,1065,7,20/10/2013,0,0,0,0,0,-95.01853
212673,87,4,12/03/2015,651,1,0,0,0,4741.9287
499783,113,1,24/02/2014,646,1,0,0,0,5450.974
649367,847,6,07/12/2013,1566,1,0,0,0,12564.273
366834,643,3,06/05/2015,1072,1,1,0,0,9023.349
598739,143,5,25/07/2014,491,1,0,0,0,4827.997
605480,688,6,22/02/2014,154,1,0,0,0,1533.1891
523410,830,3,09/04/2014,626,1,0,0,0,4982.6787
81262,959,5,10/10/2014,837,1,1,0,0,7535.2295
364573,414,4,07/08/2014,451,1,1,0,1,5635.373
380432,28,4,06/03/2014,695,1,1,0,0,6783.3477
594842,172,3,18/09/2013,700,1,0,0,0,5280.7666
411136,501,2,19/03/2013,611,1,1,0,0,6605.3594
521944,887,4,24/10/2013,553,1,1,0,1,5477.5938
184055,57,4,15/08/2013,1212,1,1,0,1,13025.04
619889,346,1,07/10/2013,745,1,1,0,0,8516.534
710526,679,1,15/09/2014,1283,1,1,0,0,11339.517
224120,533,1,25/05/2015,0,0,0,a,0,98.77029
641277,591,7,25/08/2013,0,0,0,0,0,18.662193
375745,1022,2,15/10/2013,665,1,0,0,0,5857.079
430287,1023,6,15/03/2014,659,1,0,0,0,5821.743
571357,397,4,06/03/2014,823,1,1,0,0,7543.888
168866,543,5,13/06/2014,211,1,0,0,0,2415.1536
620555,133,7,03/03/2013,0,0,0,0,0,-11.345635
465192,268,6,01/11/2014,489,1,0,0,0,4472.7124
132539,516,6,30/08/2014,764,1,0,0,0,6585.338
462701,694,1,08/06/2015,757,1,0,0,0,6598.013
592796,975,2,07/07/2015,535,1,0,0,1,4690.299
59373,956,3,08/01/2014,563,1,1,0,0,5471.55
703697,750,2,14/05/2013,404,1,1,0,0,4715.635
696831,130,2,11/06/2013,591,1,0,0,0,5322.367
571407,846,4,04/12/2014,975,1,1,0,0,9518.359
547025,79,7,26/10/2014,0,0,0,0,0,80.78945
688191,114,7,07/12/2014,0,0,0,0,0,-19.729975
433540,194,4,07/11/2013,410,1,1,0,0,4689.912
429129,56,4,26/09/2013,433,1,1,0,0,5084.544
518267,7,2,25/03/2014,920,1,0,0,0,7139.324
562525,1073,3,29/05/2013,932,1,1,0,0,7918.3755
348920,250,2,10/02/2015,592,1,0,0,0,5888.1343
274083,697,6,17/01/2015,1005,1,0,0,0,8888.461
636449,696,2,02/04/2013,1082,1,0,0,0,8018.0996
234590,158,2,14/01/2014,414,1,0,0,0,4845.688
447653,801,7,14/06/2015,0,0,0,0,0,59.85883
700758,480,6,20/12/2014,385,1,0,0,0,3555.4097
194002,607,7,01/06/2014,0,0,0,0,0,-23.464195
266268,102,3,14/08/2013,1286,1,1,0,1,10003.245
662265,832,3,25/12/2013,0,0,0,c,1,22.774868
376618,825,5,10/05/2013,517,1,0,0,0,4908.9814
231135,360,5,13/06/2014,734,1,0,0,0,6794.6606
397122,867,6,14/02/2015,469,1,0,0,0,5314.091
510294,1094,5,10/05/2013,391,1,0,0,0,3959.5056
357447,862,3,12/03/2014,1025,1,0,0,0,7579.0903
53226,295,3,13/03/2013,383,1,0,0,0,3398.175
447307,472,1,02/06/2014,875,1,1,0,0,8955.672
2890,1109,1,23/12/2013,916,1,0,0,1,8969.586
672326,710,4,09/04/2015,306,1,0,0,1,3136.391
22025,880,1,01/07/2013,928,1,1,0,0,9398.284
77687,511,6,08/02/2014,798,1,0,0,0,6460.0312
112302,467,5,13/02/2015,1533,1,0,0,0,11113.412
30666,350,6,13/07/2013,542,1,0,0,1,5781.6514
354974,727,7,16/02/2014,0,0,0,0,0,50.74
629404,807,6,23/02/2013,886,1,0,0,0,8877.967
370970,165,7,09/06/2013,0,0,0,0,0,-124.66317
132629,510,1,23/06/2014,932,1,0,0,0,6428.759
398395,975,4,15/01/2015,799,1,1,0,0,7520.7393
575063,969,4,03/07/2014,774,1,1,0,0,6837.868
587909,216,3,06/11/2013,952,1,1,0,0,7902.494
193794,1054,2,10/09/2013,717,1,1,0,0,7281.073
35838,627,7,27/01/2013,0,0,0,0,0,33.14358
368085,531,3,14/05/2014,587,1,0,0,0,5389.608
94215,413,6,07/03/2015,728,1,0,0,0,7190.1055
525429,538,1,22/06/2015,645,1,0,0,0,5591.757
424641,62,4,20/06/2013,637,1,1,0,0,7121.0376
470194,190,1,23/12/2013,1111,1,0,0,1,10895.892
25345,175,1,06/01/2014,802,1,1,0,0,8113.4688
606695,219,1,23/02/2015,399,1,0,0,0,3452.4282
306672,997,5,14/11/2014,444,1,1,0,0,5260.11
278419,859,2,03/02/2015,695,1,1,0,0,6557.9243
596540,366,5,19/12/2014,785,1,1,0,0,10188.905
131264,303,7,11/05/2014,0,0,0,0,0,-53.83292
61353,331,7,20/04/2014,0,0,0,0,0,-59.307404
223691,898,3,21/05/2014,739,1,1,0,0,7348.7837
272745,1023,3,12/06/2013,501,1,0,0,0,4575.806
121058,9,6,18/01/2014,542,1,0,0,0,5203.9272
148288,1071,2,03/02/2015,874,1,1,0,0,7910.055
23558,1012,7,15/02/2015,0,0,0,0,0,38.927044
259246,107,1,09/03/2015,975,1,0,0,0,7788.3706
611841,820,7,08/02/2015,0,0,0,0,0,221.89565
446390,959,3,03/04/2013,802,1,0,0,1,6424.237
187958,62,5,03/01/2014,704,1,0,0,1,7164.5137
80389,1008,5,17/10/2014,612,1,0,0,1,4820.9443
128648,534,1,29/07/2013,818,1,1,0,0,9707.983
451432,327,2,08/10/2013,1047,1,1,0,0,8890.938
369475,446,4,21/11/2013,690,1,1,0,0,6099.247
607344,1041,1,07/01/2013,812,1,1,0,0,7918.7935
568874,647,2,19/02/2013,695,1,1,0,0,6974.995
313141,835,2,21/05/2013,711,1,0,0,1,6038.6636
435227,242,3,15/10/2014,293,1,0,0,0,2909.6306
190631,378,5,23/05/2014,887,1,1,0,0,8422.488
425492,3,7,23/02/2014,0,0,0,0,0,-27.680075
175586,248,3,25/06/2014,946,1,0,0,0,6907.179
447158,536,3,11/12/2013,793,1,0,0,0,7193.9297
290844,936,5,28/06/2013,839,1,0,0,0,7000.2427
434030,567,1,28/07/2014,759,1,1,0,1,7378.04
246050,865,7,30/11/2014,0,0,0,0,0,-158.40318
31258,1091,5,15/02/2013,618,1,0,0,0,6252.191
483181,965,2,15/10/2013,743,1,0,0,1,5462.557
404012,237,1,17/02/2014,670,1,1,0,0,6419.067
106023,115,3,19/02/2014,495,1,1,0,0,5418.0166
288684,388,4,29/01/2015,1144,1,1,0,0,10472.348
233242,186,1,05/05/2014,436,1,1,0,0,5423.7197
80375,194,2,02/07/2013,388,1,1,0,0,4901.8916
411131,204,5,07/02/2014,541,1,1,0,0,5507.91
360873,412,3,09/01/2013,567,1,1,0,0,6892.197
219632,561,3,07/08/2013,646,1,0,0,1,5006.685
616750,868,4,29/01/2015,609,1,1,0,0,7239.723
291014,42,7,02/03/2014,0,0,0,0,0,15.613044
244690,1063,1,23/09/2013,635,1,1,0,0,6939.638
536834,892,3,31/07/2013,943,1,1,0,1,8518.574
105212,561,7,07/07/2013,0,0,0,0,0,-155.90863
255801,760,7,24/11/2013,0,0,0,0,0,-128.98642
65858,245,5,04/04/2014,1108,1,1,0,0,9305.239
585292,1020,5,01/08/2014,1092,1,1,0,1,9445.845
589044,67,7,10/11/2013,0,0,0,0,0,30.24343
704530,933,7,18/05/2014,0,0,0,0,0,-82.17048
400086,87,4,18/04/2013,713,1,0,0,0,5115.2544
80816,235,4,16/07/2015,480,1,1,0,0,6090.1064
308220,93,7,12/10/2014,0,0,0,0,0,27.678408
329298,440,2,04/03/2014,382,1,1,0,0,4112.8247
571266,813,4,09/04/2015,596,1,0,0,1,4231.4233
625830,591,7,30/03/2014,0,0,0,0,0,46.826622
127246,825,3,03/07/2013,561,1,1,0,0,6081.91
690161,967,6,21/02/2015,671,1,0,0,0,5441.77
691897,802,3,11/06/2014,462,1,0,0,0,4783.6504
424758,98,2,22/07/2014,381,1,0,0,1,3737.8857
130453,92,4,21/03/2013,544,1,1,0,0,5885.5547
416465,488,4,16/01/2014,321,1,0,0,0,3260.1377
64134,395,4,10/10/2013,587,1,1,0,0,5983.654
160470,121,4,23/05/2013,530,1,0,0,0,4831.9556
44412,712,1,26/01/2015,642,1,1,0,0,8278.407
288927,479,5,31/07/2015,1687,1,1,0,1,14043.848
256925,824,6,09/02/2013,458,1,0,0,0,4254.124
302423,82,2,29/10/2013,732,1,0,0,1,7114.2153
113318,78,4,05/03/2015,501,1,1,0,0,4957.1685
686509,113,4,17/04/2014,1016,1,1,0,1,9298.033
433496,53,6,31/05/2014,420,1,0,0,0,4587.7363
249241,561,3,17/04/2013,583,1,0,0,0,4555.6816
41531,722,1,25/03/2013,1890,1,1,0,1,14384.493
276761,788,3,06/02/2013,1829,1,1,0,1,20592.215
211851,954,6,06/06/2015,890,1,0,0,0,7218.067
551431,198,2,24/03/2015,328,1,0,0,0,3204.4797
613272,1025,1,03/03/2014,0,0,1,0,0,155.79115
642089,1019,4,16/04/2015,732,1,1,0,0,7444.205
446265,338,7,10/05/2015,0,0,0,0,0,24.156103
532839,522,3,22/01/2014,598,1,1,0,0,6516.2524
441517,885,5,14/03/2014,584,1,0,0,0,5245.698
703066,799,1,08/07/2013,831,1,0,0,0,7880.8364
327332,833,6,14/12/2013,485,1,0,0,0,4784.606
655983,1079,1,30/12/2013,1007,1,0,0,1,8759.876
686661,155,4,27/03/2014,565,1,0,0,0,5650.2007
224750,162,4,03/10/2013,0,0,0,a,0,330.95822
212831,609,3,01/01/2014,0,0,0,a,1,-208.13353
485821,772,5,15/02/2013,363,1,0,0,0,3540.0042
313239,564,5,13/03/2015,499,1,0,0,0,4556.4595
147798,427,1,23/09/2013,1030,1,1,0,0,10791.405
341822,16,7,22/02/2015,0,0,0,0,0,-74.20954
267798,711,4,05/09/2013,439,1,0,0,1,5068.747
143065,857,4,25/04/2013,735,1,1,0,0,6621.514
382014,90,2,30/06/2015,1365,1,1,0,1,12996.632
25115,697,5,15/05/2015,1133,1,0,0,0,10023.294
195439,996,1,15/06/2015,1111,1,1,0,0,13112.941
120398,917,5,28/06/2013,751,1,0,0,0,6463.945
352884,392,5,25/10/2013,722,1,1,0,1,7445.607
161573,988,7,20/01/2013,0,0,0,0,0,-87.989716
54578,1004,4,08/05/2014,428,1,1,0,0,4628.999
45428,902,2,28/01/2014,583,1,0,0,0,5003.632
225917,478,7,17/03/2013,0,0,0,0,0,41.524952
572987,70,6,12/10/2013,581,1,0,0,1,5654.5205
582138,643,3,11/02/2015,916,1,0,0,0,6666.028
153833,414,1,25/11/2013,446,1,0,0,0,4883.073
70470,1054,5,09/05/2014,678,1,1,0,0,6868.9844
562162,954,7,30/03/2014,0,0,0,0,0,-62.672024
